Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Compas_Data,different features,KNeighborsClassifier,0.432,0.032,"[0.247, 0.24]","[0.228, 0.226]",1. 3 <= 3632.0 |2. 0.228 <= 0.247 and 0.226 <= 0.24 |3. 0.032 < 0.05,2,1,"[[0.247, 0.24], [0.23, 0.24], [0.23, 0.226], [0.228, 0.226]]"
Compas_Data,different features,DecisionTreeClassifier,0.269,0.029,"[0.216, 0.223]","[0.212, 0.221]",1. 3 <= 3464.0 |2. 0.212 <= 0.216 and 0.221 <= 0.223 |3. 0.029 < 0.05,2,1,"[[0.216, 0.223], [0.213, 0.223], [0.212, 0.223], [0.212, 0.221]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.215,0.056,"[0.208, 0.242]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.242 |3. 0.056 < 0.05,0,2,"[[0.208, 0.242], [0.208, 0.224], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.275,0.042,"[0.25, 0.242]","[0.232, 0.24]",1. 3 <= 3776.0 |2. 0.232 <= 0.25 and 0.24 <= 0.242 |3. 0.042 < 0.05,2,1,"[[0.25, 0.242], [0.24, 0.242], [0.24, 0.24], [0.232, 0.24]]"
Adult_Data,different data,KNeighborsClassifier,0.205,0.04,"[0.145, 0.144]","[0.135, 0.136]",1. 2 <= 2168.0 |2. 0.135 <= 0.145 and 0.136 <= 0.144 |3. 0.04 < 0.05,1,1,"[[0.145, 0.144], [0.135, 0.144], [0.135, 0.136]]"
Adult_Data,different data,DecisionTreeClassifier,0.253,0.0,"[0.216, 0.212]","[0.159, 0.16]",1. 4 <= 2552.0 |2. 0.159 <= 0.216 and 0.16 <= 0.212 |3. 0.0 < 0.05,2,2,"[[0.216, 0.212], [0.175, 0.212], [0.175, 0.174], [0.159, 0.174], [0.159, 0.16]]"
Adult_Data,different features,LogisticRegression,0.223,0.033,"[0.119, 0.134]","[0.119, 0.12]",1. 2 <= 1912.0 |2. 0.119 <= 0.119 and 0.12 <= 0.134 |3. 0.033 < 0.05,0,2,"[[0.119, 0.134], [0.119, 0.127], [0.119, 0.12]]"
Adult_Data,different features,KNeighborsClassifier,0.306,0.022,"[0.156, 0.151]","[0.137, 0.139]",1. 4 <= 2208.0 |2. 0.137 <= 0.156 and 0.139 <= 0.151 |3. 0.022 < 0.05,2,2,"[[0.156, 0.151], [0.149, 0.151], [0.137, 0.151], [0.137, 0.142], [0.137, 0.139]]"
Adult_Data,different features,DecisionTreeClassifier,0.39,0.045,"[0.179, 0.142]","[0.133, 0.135]",1. 4 <= 2144.0 |2. 0.133 <= 0.179 and 0.135 <= 0.142 |3. 0.045 < 0.05,3,1,"[[0.179, 0.142], [0.149, 0.142], [0.137, 0.142], [0.137, 0.135], [0.133, 0.135]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.175,0.065,"[0.182, 0.166]","[0.175, 0.166]",1. 1 <= 2728.0 |2. 0.175 <= 0.182 and 0.166 <= 0.166 |3. 0.065 < 0.05,1,0,"[[0.182, 0.166], [0.175, 0.166]]"
German_Data,different data,KNeighborsClassifier,0.285,0.04,"[0.222, 0.204]","[0.216, 0.195]",1. 3 <= 3288.0 |2. 0.216 <= 0.222 and 0.195 <= 0.204 |3. 0.04 < 0.05,1,2,"[[0.222, 0.204], [0.216, 0.204], [0.216, 0.192], [0.216, 0.195]]"
German_Data,different data,DecisionTreeClassifier,0.3,0.0,"[0.315, 0.295]","[0.227, 0.227]",1. 4 <= 3632.0 |2. 0.227 <= 0.315 and 0.227 <= 0.295 |3. 0.0 < 0.05,2,2,"[[0.315, 0.295], [0.259, 0.295], [0.259, 0.242], [0.227, 0.242], [0.227, 0.227]]"
German_Data,different features,LogisticRegression,0.355,0.04,"[0.168, 0.191]","[0.174, 0.191]",1. 2 <= 2920.0 |2. 0.174 <= 0.168 and 0.191 <= 0.191 |3. 0.04 < 0.05,2,0,"[[0.168, 0.191], [0.167, 0.191], [0.174, 0.191]]"
German_Data,different features,KNeighborsClassifier,0.38,0.015,"[0.209, 0.244]","[0.209, 0.206]",1. 3 <= 3320.0 |2. 0.209 <= 0.209 and 0.206 <= 0.244 |3. 0.015 < 0.05,1,2,"[[0.209, 0.244], [0.209, 0.232], [0.209, 0.206], [0.209, 0.206]]"
German_Data,different features,DecisionTreeClassifier,0.415,0.0,"[0.375, 0.34]","[0.254, 0.252]",1. 4 <= 4048.0 |2. 0.254 <= 0.375 and 0.252 <= 0.34 |3. 0.0 < 0.05,2,2,"[[0.375, 0.34], [0.375, 0.268], [0.289, 0.268], [0.254, 0.268], [0.254, 0.252]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.248,0.049,"[0.17, 0.168]","[0.163, 0.162]",1. 2 <= 2600.0 |2. 0.163 <= 0.17 and 0.162 <= 0.168 |3. 0.049 < 0.05,1,1,"[[0.17, 0.168], [0.163, 0.168], [0.163, 0.162]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.283,0.0,"[0.26, 0.265]","[0.19, 0.19]",1. 4 <= 3040.0 |2. 0.19 <= 0.26 and 0.19 <= 0.265 |3. 0.0 < 0.05,2,2,"[[0.26, 0.265], [0.26, 0.216], [0.217, 0.216], [0.19, 0.216], [0.19, 0.19]]"
Folk_Income_Data,different features,LogisticRegression,0.349,0.048,"[0.167, 0.178]","[0.164, 0.163]",1. 3 <= 2616.0 |2. 0.164 <= 0.167 and 0.163 <= 0.178 |3. 0.048 < 0.05,1,2,"[[0.167, 0.178], [0.167, 0.17], [0.167, 0.163], [0.164, 0.163]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.404,0.031,"[0.203, 0.175]","[0.165, 0.164]",1. 5 <= 2632.0 |2. 0.165 <= 0.203 and 0.164 <= 0.175 |3. 0.031 < 0.05,3,2,"[[0.203, 0.175], [0.183, 0.175], [0.166, 0.175], [0.166, 0.168], [0.166, 0.164], [0.165, 0.164]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.53,0.0,"[0.256, 0.254]","[0.194, 0.194]",1. 6 <= 3104.0 |2. 0.194 <= 0.256 and 0.194 <= 0.254 |3. 0.0 < 0.05,3,3,"[[0.256, 0.254], [0.218, 0.254], [0.218, 0.215], [0.199, 0.215], [0.199, 0.199], [0.194, 0.199], [0.194, 0.194]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.385,0.015,"[0.262, 0.262]","[0.247, 0.248]",1. 4 <= 3960.0 |2. 0.247 <= 0.262 and 0.248 <= 0.262 |3. 0.015 < 0.05,2,2,"[[0.262, 0.262], [0.262, 0.252], [0.251, 0.252], [0.247, 0.252], [0.247, 0.248]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.422,0.0,"[0.398, 0.414]","[0.3, 0.301]",1. 4 <= 4808.0 |2. 0.3 <= 0.398 and 0.301 <= 0.414 |3. 0.0 < 0.05,2,2,"[[0.398, 0.414], [0.398, 0.357], [0.398, 0.301], [0.346, 0.301], [0.3, 0.301]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.002,"[0.233, 0.247]","[0.233, 0.233]",1. 1 <= 3728.0 |2. 0.233 <= 0.233 and 0.233 <= 0.247 |3. 0.002 < 0.05,0,1,"[[0.233, 0.247], [0.233, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.51,0.049,"[0.25, 0.292]","[0.242, 0.246]",1. 4 <= 3904.0 |2. 0.242 <= 0.25 and 0.246 <= 0.292 |3. 0.049 < 0.05,2,2,"[[0.25, 0.292], [0.25, 0.264], [0.25, 0.246], [0.245, 0.246], [0.242, 0.246]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.621,0.0,"[0.397, 0.381]","[0.305, 0.303]",1. 4 <= 4864.0 |2. 0.305 <= 0.397 and 0.303 <= 0.381 |3. 0.0 < 0.05,2,2,"[[0.397, 0.381], [0.344, 0.381], [0.344, 0.334], [0.305, 0.334], [0.305, 0.303]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.394,0.031,"[0.214, 0.215]","[0.202, 0.206]",1. 3 <= 3264.0 |2. 0.202 <= 0.214 and 0.206 <= 0.215 |3. 0.031 < 0.05,2,1,"[[0.214, 0.215], [0.214, 0.206], [0.205, 0.206], [0.202, 0.206]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.355,0.0,"[0.341, 0.348]","[0.244, 0.244]",1. 4 <= 3904.0 |2. 0.244 <= 0.341 and 0.244 <= 0.348 |3. 0.0 < 0.05,2,2,"[[0.341, 0.348], [0.341, 0.261], [0.259, 0.261], [0.259, 0.244], [0.244, 0.244]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.475,0.022,"[0.227, 0.212]","[0.201, 0.205]",1. 4 <= 3248.0 |2. 0.201 <= 0.227 and 0.205 <= 0.212 |3. 0.022 < 0.05,3,1,"[[0.227, 0.212], [0.213, 0.212], [0.202, 0.212], [0.202, 0.205], [0.201, 0.205]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.526,0.0,"[0.329, 0.288]","[0.238, 0.236]",1. 6 <= 3792.0 |2. 0.238 <= 0.329 and 0.236 <= 0.288 |3. 0.0 < 0.05,3,3,"[[0.329, 0.288], [0.258, 0.288], [0.258, 0.247], [0.247, 0.247], [0.247, 0.241], [0.238, 0.241], [0.238, 0.236]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.632,0.023,"[0.207, 0.215]","[0.122, 0.126]",1. 4 <= 1984.0 |2. 0.122 <= 0.207 and 0.126 <= 0.215 |3. 0.023 < 0.05,2,2,"[[0.207, 0.215], [0.124, 0.215], [0.124, 0.129], [0.122, 0.129], [0.122, 0.126]]"
Community_Data,different data,KNeighborsRegressor,0.05,0.025,"[0.022, 0.025]","[0.024, 0.025]",1. 1 <= 392.0 |2. 0.024 <= 0.022 and 0.025 <= 0.025 |3. 0.025 < 0.05,1,0,"[[0.022, 0.025], [0.024, 0.025]]"
Community_Data,different data,DecisionTreeRegressor,0.258,0.038,"[0.046, 0.038]","[0.036, 0.034]",1. 3 <= 560.0 |2. 0.036 <= 0.046 and 0.034 <= 0.038 |3. 0.038 < 0.05,1,2,"[[0.046, 0.038], [0.046, 0.032], [0.036, 0.032], [0.036, 0.034]]"
Community_Data,different data,LinearRegression,0.053,0.02,"[0.023, 0.022]","[0.022, 0.022]",1. 1 <= 352.0 |2. 0.022 <= 0.023 and 0.022 <= 0.022 |3. 0.02 < 0.05,1,0,"[[0.023, 0.022], [0.022, 0.022]]"
Community_Data,different features,KNeighborsRegressor,0.048,0.03,"[0.022, 0.023]","[0.023, 0.023]",1. 1 <= 368.0 |2. 0.023 <= 0.022 and 0.023 <= 0.023 |3. 0.03 < 0.05,1,0,"[[0.022, 0.023], [0.023, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.241,0.043,"[0.047, 0.04]","[0.037, 0.033]",1. 3 <= 560.0 |2. 0.037 <= 0.047 and 0.033 <= 0.04 |3. 0.043 < 0.05,1,2,"[[0.047, 0.04], [0.047, 0.034], [0.037, 0.034], [0.037, 0.033]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.178,0.023,"[0.022, 0.043]","[0.022, 0.028]",1. 2 <= 400.0 |2. 0.022 <= 0.022 and 0.028 <= 0.043 |3. 0.023 < 0.05,0,2,"[[0.022, 0.043], [0.022, 0.031], [0.022, 0.028]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.173,0.005,"[0.042, 0.02]","[0.027, 0.02]",1. 2 <= 376.0 |2. 0.027 <= 0.042 and 0.02 <= 0.02 |3. 0.005 < 0.05,2,0,"[[0.042, 0.02], [0.03, 0.02], [0.027, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.291,0.039,"[0.244, 0.236]","[0.237, 0.226]",1. 3 <= 3704.0 |2. 0.237 <= 0.244 and 0.226 <= 0.236 |3. 0.039 < 0.05,1,2,"[[0.244, 0.236], [0.237, 0.236], [0.237, 0.231], [0.237, 0.226]]"
Compas_Data,different data,DecisionTreeClassifier,0.419,0.019,"[0.252, 0.271]","[0.238, 0.236]",1. 5 <= 3792.0 |2. 0.238 <= 0.252 and 0.236 <= 0.271 |3. 0.019 < 0.05,2,3,"[[0.252, 0.271], [0.246, 0.271], [0.238, 0.271], [0.238, 0.252], [0.238, 0.238], [0.238, 0.236]]"
Compas_Data,different features,LogisticRegression,0.23,0.029,"[0.224, 0.214]","[0.224, 0.212]",1. 2 <= 3488.0 |2. 0.224 <= 0.224 and 0.212 <= 0.214 |3. 0.029 < 0.05,0,2,"[[0.224, 0.214], [0.224, 0.214], [0.224, 0.212]]"
Compas_Data,different features,KNeighborsClassifier,0.577,0.025,"[0.247, 0.263]","[0.224, 0.226]",1. 4 <= 3600.0 |2. 0.224 <= 0.247 and 0.226 <= 0.263 |3. 0.025 < 0.05,2,2,"[[0.247, 0.263], [0.247, 0.23], [0.233, 0.23], [0.224, 0.23], [0.224, 0.226]]"
Compas_Data,different features,DecisionTreeClassifier,0.356,0.045,"[0.213, 0.237]","[0.213, 0.22]",1. 2 <= 3464.0 |2. 0.213 <= 0.213 and 0.22 <= 0.237 |3. 0.045 < 0.05,0,2,"[[0.213, 0.237], [0.213, 0.229], [0.213, 0.22]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.213,0.054,"[0.208, 0.243]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.243 |3. 0.054 < 0.05,0,2,"[[0.208, 0.243], [0.208, 0.225], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.275,0.041,"[0.25, 0.242]","[0.232, 0.239]",1. 3 <= 3768.0 |2. 0.232 <= 0.25 and 0.239 <= 0.242 |3. 0.041 < 0.05,2,1,"[[0.25, 0.242], [0.24, 0.242], [0.24, 0.239], [0.232, 0.239]]"
Adult_Data,different data,KNeighborsClassifier,0.218,0.044,"[0.146, 0.146]","[0.136, 0.136]",1. 2 <= 2176.0 |2. 0.136 <= 0.146 and 0.136 <= 0.146 |3. 0.044 < 0.05,1,1,"[[0.146, 0.146], [0.146, 0.136], [0.136, 0.136]]"
Adult_Data,different data,DecisionTreeClassifier,0.238,0.0,"[0.209, 0.205]","[0.155, 0.155]",1. 4 <= 2480.0 |2. 0.155 <= 0.209 and 0.155 <= 0.205 |3. 0.0 < 0.05,2,2,"[[0.209, 0.205], [0.209, 0.167], [0.171, 0.167], [0.155, 0.167], [0.155, 0.155]]"
Adult_Data,different features,LogisticRegression,0.159,0.02,"[0.119, 0.126]","[0.119, 0.12]",1. 2 <= 1912.0 |2. 0.119 <= 0.119 and 0.12 <= 0.126 |3. 0.02 < 0.05,0,2,"[[0.119, 0.126], [0.119, 0.124], [0.119, 0.12]]"
Adult_Data,different features,KNeighborsClassifier,0.285,0.045,"[0.159, 0.147]","[0.141, 0.139]",1. 3 <= 2240.0 |2. 0.141 <= 0.159 and 0.139 <= 0.147 |3. 0.045 < 0.05,2,1,"[[0.159, 0.147], [0.159, 0.139], [0.148, 0.139], [0.141, 0.139]]"
Adult_Data,different features,DecisionTreeClassifier,0.525,0.046,"[0.161, 0.186]","[0.147, 0.145]",1. 4 <= 2336.0 |2. 0.147 <= 0.161 and 0.145 <= 0.186 |3. 0.046 < 0.05,2,2,"[[0.161, 0.186], [0.161, 0.153], [0.161, 0.145], [0.153, 0.145], [0.147, 0.145]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.185,0.05,"[0.16, 0.186]","[0.16, 0.168]",1. 1 <= 2624.0 |2. 0.16 <= 0.16 and 0.168 <= 0.186 |3. 0.05 < 0.05,0,1,"[[0.16, 0.186], [0.16, 0.168]]"
German_Data,different data,KNeighborsClassifier,0.295,0.025,"[0.22, 0.211]","[0.22, 0.211]",1. 4 <= 3448.0 |2. 0.22 <= 0.22 and 0.211 <= 0.211 |3. 0.025 < 0.05,1,3,"[[0.22, 0.211], [0.22, 0.214], [0.22, 0.201], [0.22, 0.201], [0.22, 0.211]]"
German_Data,different data,DecisionTreeClassifier,0.38,0.0,"[0.355, 0.275]","[0.223, 0.223]",1. 4 <= 3568.0 |2. 0.223 <= 0.355 and 0.223 <= 0.275 |3. 0.0 < 0.05,2,2,"[[0.355, 0.275], [0.355, 0.244], [0.269, 0.244], [0.269, 0.223], [0.223, 0.223]]"
German_Data,different features,LogisticRegression,0.375,0.01,"[0.173, 0.188]","[0.173, 0.18]",1. 2 <= 2824.0 |2. 0.173 <= 0.173 and 0.18 <= 0.188 |3. 0.01 < 0.05,0,2,"[[0.173, 0.188], [0.173, 0.186], [0.173, 0.18]]"
German_Data,different features,KNeighborsClassifier,0.34,0.015,"[0.183, 0.227]","[0.182, 0.181]",1. 3 <= 2904.0 |2. 0.182 <= 0.183 and 0.181 <= 0.227 |3. 0.015 < 0.05,1,2,"[[0.183, 0.227], [0.183, 0.214], [0.183, 0.181], [0.182, 0.181]]"
German_Data,different features,DecisionTreeClassifier,0.425,0.0,"[0.368, 0.42]","[0.276, 0.276]",1. 4 <= 4416.0 |2. 0.276 <= 0.368 and 0.276 <= 0.42 |3. 0.0 < 0.05,2,2,"[[0.368, 0.42], [0.368, 0.296], [0.286, 0.296], [0.286, 0.276], [0.276, 0.276]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.243,0.045,"[0.17, 0.167]","[0.163, 0.161]",1. 2 <= 2592.0 |2. 0.163 <= 0.17 and 0.161 <= 0.167 |3. 0.045 < 0.05,1,1,"[[0.17, 0.167], [0.17, 0.161], [0.163, 0.161]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.278,0.0,"[0.264, 0.262]","[0.193, 0.193]",1. 4 <= 3088.0 |2. 0.193 <= 0.264 and 0.193 <= 0.262 |3. 0.0 < 0.05,2,2,"[[0.264, 0.262], [0.264, 0.218], [0.219, 0.218], [0.219, 0.193], [0.193, 0.193]]"
Folk_Income_Data,different features,LogisticRegression,0.333,0.015,"[0.168, 0.167]","[0.159, 0.163]",1. 4 <= 2576.0 |2. 0.159 <= 0.168 and 0.163 <= 0.167 |3. 0.015 < 0.05,2,2,"[[0.168, 0.167], [0.163, 0.167], [0.159, 0.167], [0.159, 0.165], [0.159, 0.163]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.379,0.041,"[0.182, 0.189]","[0.168, 0.165]",1. 4 <= 2664.0 |2. 0.168 <= 0.182 and 0.165 <= 0.189 |3. 0.041 < 0.05,2,2,"[[0.182, 0.189], [0.182, 0.176], [0.182, 0.165], [0.174, 0.165], [0.168, 0.165]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.606,0.042,"[0.256, 0.221]","[0.18, 0.186]",1. 5 <= 2928.0 |2. 0.18 <= 0.256 and 0.186 <= 0.221 |3. 0.042 < 0.05,3,2,"[[0.256, 0.221], [0.211, 0.221], [0.185, 0.221], [0.185, 0.196], [0.185, 0.186], [0.18, 0.186]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.386,0.019,"[0.264, 0.263]","[0.248, 0.248]",1. 4 <= 3968.0 |2. 0.248 <= 0.264 and 0.248 <= 0.263 |3. 0.019 < 0.05,2,2,"[[0.264, 0.263], [0.253, 0.263], [0.253, 0.252], [0.253, 0.248], [0.248, 0.248]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.415,0.0,"[0.409, 0.396]","[0.299, 0.299]",1. 4 <= 4784.0 |2. 0.299 <= 0.409 and 0.299 <= 0.396 |3. 0.0 < 0.05,2,2,"[[0.409, 0.396], [0.35, 0.396], [0.299, 0.396], [0.299, 0.346], [0.299, 0.299]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.0,"[0.247, 0.233]","[0.233, 0.233]",1. 1 <= 3728.0 |2. 0.233 <= 0.247 and 0.233 <= 0.233 |3. 0.0 < 0.05,1,0,"[[0.247, 0.233], [0.233, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.497,0.047,"[0.296, 0.247]","[0.248, 0.24]",1. 4 <= 3904.0 |2. 0.248 <= 0.296 and 0.24 <= 0.247 |3. 0.047 < 0.05,2,2,"[[0.296, 0.247], [0.268, 0.247], [0.248, 0.247], [0.248, 0.243], [0.248, 0.24]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.607,0.014,"[0.401, 0.396]","[0.297, 0.301]",1. 4 <= 4784.0 |2. 0.297 <= 0.401 and 0.301 <= 0.396 |3. 0.014 < 0.05,2,2,"[[0.401, 0.396], [0.344, 0.396], [0.297, 0.396], [0.297, 0.342], [0.297, 0.301]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.387,0.041,"[0.214, 0.216]","[0.207, 0.205]",1. 3 <= 3296.0 |2. 0.207 <= 0.214 and 0.205 <= 0.216 |3. 0.041 < 0.05,1,2,"[[0.214, 0.216], [0.214, 0.207], [0.207, 0.207], [0.207, 0.205]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.372,0.0,"[0.353, 0.338]","[0.24, 0.24]",1. 4 <= 3840.0 |2. 0.24 <= 0.353 and 0.24 <= 0.338 |3. 0.0 < 0.05,2,2,"[[0.353, 0.338], [0.353, 0.256], [0.259, 0.256], [0.259, 0.24], [0.24, 0.24]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.487,0.024,"[0.211, 0.227]","[0.202, 0.205]",1. 4 <= 3256.0 |2. 0.202 <= 0.211 and 0.205 <= 0.227 |3. 0.024 < 0.05,2,2,"[[0.211, 0.227], [0.211, 0.212], [0.203, 0.212], [0.203, 0.205], [0.202, 0.205]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.53,0.0,"[0.295, 0.294]","[0.23, 0.23]",1. 6 <= 3680.0 |2. 0.23 <= 0.295 and 0.23 <= 0.294 |3. 0.0 < 0.05,3,3,"[[0.295, 0.294], [0.24, 0.294], [0.24, 0.249], [0.24, 0.24], [0.24, 0.23], [0.236, 0.23], [0.23, 0.23]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.634,0.048,"[0.216, 0.211]","[0.116, 0.114]",1. 3 <= 1840.0 |2. 0.116 <= 0.216 and 0.114 <= 0.211 |3. 0.048 < 0.05,2,1,"[[0.216, 0.211], [0.121, 0.211], [0.121, 0.114], [0.116, 0.114]]"
Community_Data,different data,KNeighborsRegressor,0.055,0.04,"[0.023, 0.025]","[0.023, 0.024]",1. 1 <= 376.0 |2. 0.023 <= 0.023 and 0.024 <= 0.025 |3. 0.04 < 0.05,0,1,"[[0.023, 0.025], [0.023, 0.024]]"
Community_Data,different data,DecisionTreeRegressor,0.236,0.02,"[0.041, 0.04]","[0.035, 0.038]",1. 3 <= 584.0 |2. 0.035 <= 0.041 and 0.038 <= 0.04 |3. 0.02 < 0.05,2,1,"[[0.041, 0.04], [0.041, 0.038], [0.034, 0.038], [0.035, 0.038]]"
Community_Data,different data,LinearRegression,0.04,0.02,"[0.024, 0.022]","[0.024, 0.021]",1. 1 <= 360.0 |2. 0.024 <= 0.024 and 0.021 <= 0.022 |3. 0.02 < 0.05,0,1,"[[0.024, 0.022], [0.024, 0.021]]"
Community_Data,different features,KNeighborsRegressor,0.048,0.018,"[0.023, 0.024]","[0.023, 0.023]",1. 1 <= 368.0 |2. 0.023 <= 0.023 and 0.023 <= 0.024 |3. 0.018 < 0.05,0,1,"[[0.023, 0.024], [0.023, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.231,0.04,"[0.041, 0.044]","[0.031, 0.033]",1. 3 <= 512.0 |2. 0.031 <= 0.041 and 0.033 <= 0.044 |3. 0.04 < 0.05,2,1,"[[0.041, 0.044], [0.033, 0.044], [0.033, 0.033], [0.031, 0.033]]"
