age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
21,private,10,Never-married,Other-service,Own-child,White,Female,16,United-States,0
39,self,10,Married,Other-service,Wife,White,Female,15,United-States,1
33,private,7,Married,Craft-repair,Husband,White,Male,40,United-States,0
48,private,9,Divorced,Sales,Not-in-family,White,Male,60,United-States,0
21,private,10,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,0
68,self,11,Widowed,Sales,Not-in-family,White,Female,50,United-States,1
24,private,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,0
24,private,7,Never-married,Farming-fishing,Unmarried,White,Male,40,United-States,0
23,private,13,Never-married,Exec-managerial,Own-child,White,Female,45,United-States,0
40,private,9,Married,Handlers-cleaners,Husband,White,Male,63,United-States,0
48,private,13,Married,Exec-managerial,Not-in-family,White,Female,50,United-States,1
42,self,9,Married,Sales,Husband,White,Male,60,United-States,0
45,gov,13,Never-married,Protective-serv,Not-in-family,Black,Female,40,United-States,0
31,private,9,Married,Sales,Husband,White,Male,50,United-States,1
53,private,11,Married,Exec-managerial,Husband,White,Male,45,United-States,0
25,private,13,Never-married,Prof-specialty,Own-child,Black,Female,55,United-States,0
32,private,10,Married,Other-service,Husband,Black,Male,50,United-States,0
34,private,7,Married,Sales,Husband,White,Male,25,?,0
41,self,13,Married,Exec-managerial,Husband,White,Male,35,United-States,1
57,gov,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
25,private,6,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,0
40,private,10,Married,Machine-op-inspct,Husband,White,Male,40,United-States,0
17,private,7,Never-married,Sales,Own-child,White,Female,13,United-States,0
17,private,5,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
82,self,10,Widowed,Sales,Not-in-family,White,Male,20,United-States,0
40,private,12,Divorced,Prof-specialty,Unmarried,White,Female,32,United-States,0
26,private,10,Never-married,Sales,Not-in-family,Black,Male,35,United-States,0
37,private,10,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0
25,private,6,Married,Transport-moving,Husband,White,Male,40,United-States,0
65,private,6,Married,Handlers-cleaners,Husband,White,Male,22,United-States,1
39,private,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,40,China,0
36,self,9,Married,Craft-repair,Husband,White,Male,40,United-States,0
37,self,9,Married,Sales,Husband,White,Male,45,United-States,0
23,private,9,Never-married,Sales,Own-child,White,Male,40,United-States,0
34,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,1
63,self,13,Married,Prof-specialty,Husband,White,Male,20,United-States,0
59,private,9,Widowed,Other-service,Not-in-family,White,Female,35,United-States,0
49,self,10,Married,Craft-repair,Husband,White,Male,40,United-States,0
62,?,5,Never-married,?,Unmarried,White,Female,40,Dominican-Republic,0
17,private,7,Never-married,Sales,Own-child,White,Female,9,United-States,0
28,private,6,Married,Handlers-cleaners,Husband,White,Male,30,Mexico,0
45,gov,13,Married,Handlers-cleaners,Husband,White,Male,40,United-States,0
40,self,13,Married,Prof-specialty,Husband,White,Male,60,United-States,0
45,private,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,0
20,private,5,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0
19,?,6,Never-married,?,Not-in-family,White,Female,38,United-States,0
59,gov,13,Married,Exec-managerial,Wife,White,Female,22,United-States,1
41,private,9,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,0
49,gov,10,Divorced,Exec-managerial,Unmarried,White,Male,48,United-States,1
37,private,11,Divorced,Sales,Not-in-family,White,Male,45,United-States,1
31,self,9,Married,Craft-repair,Husband,White,Male,45,United-States,0
21,private,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
27,private,13,Never-married,Tech-support,Not-in-family,White,Female,15,United-States,0
20,?,9,Never-married,?,Other-relative,White,Male,40,El-Salvador,0
51,private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0
46,private,2,Married,Handlers-cleaners,Husband,White,Male,40,Mexico,0
48,private,10,Married,Craft-repair,Husband,White,Male,60,United-States,1
39,gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0
50,private,12,Married,Handlers-cleaners,Husband,Black,Male,45,United-States,1
41,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,1
21,private,10,Never-married,Prof-specialty,Not-in-family,White,Female,25,United-States,0
54,self,12,Married,Sales,Husband,White,Male,50,United-States,1
40,private,9,Married,Adm-clerical,Wife,White,Female,40,United-States,1
44,private,9,Married,Craft-repair,Husband,White,Male,41,United-States,0
50,private,9,Married,Transport-moving,Husband,White,Male,50,United-States,1
42,private,10,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,0
34,private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
46,private,10,Married,Adm-clerical,Husband,White,Male,40,United-States,0
35,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,0
38,private,12,Married,Prof-specialty,Husband,White,Male,40,United-States,1
37,private,15,Divorced,Prof-specialty,Not-in-family,White,Male,36,United-States,1
30,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,0
22,private,13,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0
21,private,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
40,private,1,Married,Adm-clerical,Own-child,White,Male,40,United-States,0
56,self,9,Married,Craft-repair,Husband,White,Male,55,United-States,0
48,private,5,Married,Machine-op-inspct,Husband,White,Male,40,Poland,0
21,private,11,Never-married,Other-service,Own-child,White,Female,36,United-States,0
52,private,7,Widowed,Craft-repair,Not-in-family,White,Male,40,United-States,0
60,gov,14,Married,Exec-managerial,Husband,White,Male,50,United-States,1
45,private,16,Married,Prof-specialty,Husband,White,Male,50,United-States,1
30,private,9,Married,Machine-op-inspct,Husband,White,Male,45,United-States,0
31,private,9,Married,Sales,Husband,White,Male,40,United-States,0
43,private,9,Married,Machine-op-inspct,Husband,White,Male,35,?,0
36,private,5,Married,Craft-repair,Husband,White,Male,35,Guatemala,0
42,private,15,Married,Prof-specialty,Husband,White,Male,60,United-States,0
28,gov,14,Married,Prof-specialty,Wife,White,Female,35,United-States,1
62,private,15,Married,Craft-repair,Husband,White,Male,45,United-States,1
65,?,9,Separated,?,Not-in-family,White,Female,40,United-States,0
45,private,11,Married,Craft-repair,Husband,White,Male,40,Canada,1
47,private,13,Married,Exec-managerial,Husband,White,Male,38,United-States,1
43,private,12,Married,Sales,Husband,White,Male,40,United-States,0
24,private,10,Never-married,Other-service,Not-in-family,White,Male,35,United-States,0
44,private,9,Separated,Other-service,Unmarried,White,Female,39,United-States,0
25,private,9,Never-married,Exec-managerial,Own-child,White,Male,25,United-States,0
21,private,10,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0
29,private,11,Married,Prof-specialty,Husband,White,Male,43,United-States,0
21,private,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
41,self,15,Married,Prof-specialty,Husband,White,Male,45,El-Salvador,1
64,?,13,Married,?,Wife,Black,Female,8,United-States,0
55,self,10,Married,Transport-moving,Husband,White,Male,99,United-States,0
42,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,0
63,self,9,Married,Farming-fishing,Husband,White,Male,35,United-States,0
21,private,10,Never-married,Sales,Own-child,White,Male,24,United-States,0
28,private,11,Never-married,Sales,Unmarried,White,Female,55,?,0
45,private,9,Married,Sales,Wife,White,Female,35,United-States,0
21,private,9,Never-married,Other-service,Own-child,White,Female,40,United-States,0
34,private,14,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,40,China,1
53,private,8,Never-married,Other-service,Not-in-family,Other,Female,35,United-States,0
45,private,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,0
47,private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,4,United-States,0
41,private,7,Divorced,Exec-managerial,Unmarried,White,Female,36,United-States,0
35,private,13,Married,Exec-managerial,Wife,White,Female,30,United-States,1
43,self,14,Married,Exec-managerial,Husband,White,Male,50,United-States,1
53,gov,2,Married,Other-service,Husband,White,Male,32,Mexico,0
34,private,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
46,gov,11,Married,Adm-clerical,Husband,White,Male,40,United-States,1
59,private,12,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,1
53,private,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,50,United-States,0
33,private,4,Separated,Handlers-cleaners,Not-in-family,Black,Male,35,Haiti,0
45,private,9,Married,Transport-moving,Husband,White,Male,50,United-States,0
48,self,14,Married,Sales,Husband,White,Male,40,United-States,1
42,private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
55,private,9,Married,Transport-moving,Husband,White,Male,72,United-States,1
46,self,9,Married,Transport-moving,Husband,White,Male,50,United-States,0
17,private,7,Never-married,Sales,Own-child,White,Female,16,United-States,0
23,private,10,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,35,United-States,0
21,private,9,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,0
53,gov,9,Divorced,Craft-repair,Not-in-family,Black,Male,40,United-States,0
61,self,9,Married,Exec-managerial,Husband,White,Male,20,United-States,1
58,gov,9,Divorced,Other-service,Own-child,Black,Male,40,United-States,0
36,private,9,Married,Craft-repair,Husband,White,Male,50,United-States,0
45,gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,38,United-States,0
39,private,13,Married,Craft-repair,Wife,White,Female,30,United-States,1
39,private,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,1
48,self,16,Married,Exec-managerial,Wife,White,Female,40,United-States,1
41,private,13,Married,Tech-support,Husband,White,Male,38,United-States,0
30,private,12,Married,Prof-specialty,Husband,White,Male,40,United-States,0
50,private,12,Divorced,Craft-repair,Not-in-family,Black,Male,45,United-States,0
51,self,9,Married,Craft-repair,Husband,White,Male,48,United-States,1
23,private,10,Separated,Sales,Unmarried,White,Female,40,United-States,0
41,private,10,Married,Craft-repair,Husband,White,Male,60,United-States,0
47,gov,9,Married,Adm-clerical,Husband,White,Male,70,United-States,0
51,private,13,Married,Exec-managerial,Husband,White,Male,55,United-States,0
60,self,9,Married,Other-service,Husband,White,Male,40,United-States,0
51,private,13,Divorced,Tech-support,Unmarried,White,Female,40,United-States,0
20,gov,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
29,gov,9,Never-married,Transport-moving,Own-child,White,Female,37,United-States,0
42,gov,10,Married,Protective-serv,Husband,Black,Male,48,United-States,0
32,private,9,Divorced,Other-service,Not-in-family,Black,Female,16,United-States,0
19,private,8,Never-married,Sales,Other-relative,White,Male,40,United-States,0
34,private,11,Married,Adm-clerical,Husband,Black,Male,45,United-States,1
48,private,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,48,United-States,0
38,private,10,Married,Craft-repair,Husband,White,Male,40,Italy,0
38,private,15,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,1
40,self,13,Married,Craft-repair,Husband,White,Male,50,United-States,0
39,private,14,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,1
38,private,14,Married,Exec-managerial,Husband,Black,Male,40,?,0
26,private,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
23,gov,10,Never-married,Prof-specialty,Own-child,White,Male,10,United-States,0
20,private,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Guatemala,0
49,private,13,Married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,40,Philippines,0
23,private,9,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,0
47,private,13,Married,Exec-managerial,Husband,White,Male,45,Canada,1
43,private,10,Married,Protective-serv,Husband,White,Male,40,United-States,0
56,private,10,Divorced,Other-service,Not-in-family,White,Male,30,United-States,0
60,self,7,Married,Farming-fishing,Husband,White,Male,35,United-States,0
29,private,9,Divorced,Sales,Own-child,White,Male,40,United-States,0
25,private,13,Never-married,Exec-managerial,Not-in-family,Black,Female,38,United-States,0
39,private,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
37,private,11,Never-married,Adm-clerical,Not-in-family,Other,Female,35,United-States,0
38,private,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
47,private,9,Divorced,Tech-support,Not-in-family,White,Female,36,United-States,0
50,self,15,Divorced,Sales,Not-in-family,White,Male,50,United-States,1
64,self,9,Married,Farming-fishing,Husband,White,Male,40,United-States,1
35,private,10,Married,Craft-repair,Husband,White,Male,40,United-States,0
25,?,7,Never-married,?,Unmarried,White,Female,40,United-States,0
42,private,13,Married,Prof-specialty,Husband,White,Male,44,United-States,1
51,private,13,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,0
21,private,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
53,self,14,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,1
29,private,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
34,private,15,Married,Exec-managerial,Husband,White,Male,50,?,0
37,private,14,Married,Prof-specialty,Husband,White,Male,50,United-States,1
20,private,8,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
18,private,10,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0
57,private,10,Married,Exec-managerial,Husband,White,Male,45,United-States,1
47,?,11,Married,?,Husband,White,Male,40,United-States,1
27,private,10,Married,Adm-clerical,Husband,White,Male,40,United-States,0
23,self,11,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0
36,self,13,Divorced,Sales,Not-in-family,White,Male,60,United-States,0
48,private,9,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,0
40,private,10,Married,Machine-op-inspct,Husband,White,Male,43,United-States,0
51,private,13,Divorced,Prof-specialty,Not-in-family,White,Female,16,United-States,0
59,private,5,Married,Other-service,Husband,White,Male,40,United-States,0
32,private,10,Married,Sales,Other-relative,Asian-Pac-Islander,Female,40,Greece,0
39,private,10,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0
32,private,9,Married,Handlers-cleaners,Husband,White,Male,40,United-States,0
38,private,9,Married,Adm-clerical,Wife,White,Female,40,United-States,1
44,gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,0
51,private,9,Married,Tech-support,Husband,White,Male,40,United-States,0
54,private,9,Never-married,Other-service,Other-relative,White,Female,20,Hungary,0
22,private,10,Never-married,Sales,Not-in-family,White,Female,30,United-States,0
