AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,mobility
19,20,5,1,2,0,1,4,1,1,0,2,2,2,2,0,0,6,0,0,0,0
22,20,5,1,2,0,5,4,1,2,15,2,2,2,6,0,0,6,0,0,0,0
21,20,5,1,2,0,5,4,1,2,15,2,2,2,6,0,0,6,0,0,0,0
25,21,5,1,2,0,3,4,4,1,2,2,2,2,1,0,1,1,40,30,100000,1
19,16,5,1,1,0,3,4,4,1,2,2,2,1,1,0,0,6,0,0,0,1
24,20,5,2,2,0,5,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
19,15,5,1,2,0,1,4,2,1,7,2,2,2,1,0,0,6,0,0,0,1
28,21,1,2,2,0,1,4,1,1,7,2,2,2,1,0,1,1,40,30,40000,1
29,18,1,1,2,0,1,4,1,1,10,2,2,2,2,0,1,1,40,10,31000,1
24,21,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,40,45,61000,1
20,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
19,15,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,8,30,1000,1
23,19,5,1,2,0,1,4,1,1,10,2,2,2,8,0,1,1,25,20,20000,1
21,16,5,1,2,0,1,4,1,1,10,2,2,2,8,0,0,6,0,0,0,1
24,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,45,10,33000,1
26,16,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,40,15,43000,1
24,19,5,1,2,0,1,4,2,1,2,2,2,2,8,0,1,1,28,45,1700,1
22,20,5,2,2,0,1,4,2,1,2,2,2,2,8,0,4,1,43,25,27000,1
23,21,5,1,1,0,1,4,4,1,2,2,2,1,1,0,0,6,0,0,0,0
25,16,1,1,2,0,1,4,4,1,15,2,2,2,1,0,1,1,35,45,13000,1
22,21,5,2,2,0,1,4,4,1,15,2,2,2,1,0,1,1,30,15,15730,0
25,21,5,1,2,0,4,2,1,2,2,2,2,2,1,0,1,6,0,0,0,1
22,16,5,1,1,0,1,4,2,1,2,2,2,1,1,0,1,6,20,0,4000,1
27,22,5,2,2,0,1,4,4,1,0,2,2,2,1,0,5,1,30,90,45000,1
24,16,5,2,2,0,1,4,4,1,0,2,2,2,1,0,1,1,36,15,27000,0
24,19,5,1,2,0,1,4,4,1,13,2,2,2,1,0,3,1,40,30,32000,1
23,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,60,60000,1
21,18,5,2,2,0,1,4,1,1,13,2,2,2,1,0,1,1,40,60,50000,1
34,18,1,1,2,0,1,4,4,1,0,2,2,2,1,2,3,1,40,10,100000,1
30,20,1,2,2,0,4,4,1,2,1,2,2,2,6,2,0,6,0,0,0,0
32,19,5,2,2,0,4,4,4,2,0,2,2,2,2,2,1,1,40,5,31090,1
30,16,5,1,2,0,1,4,4,1,13,2,2,2,1,2,1,1,40,20,60000,1
33,20,1,1,1,0,1,4,4,1,0,2,2,1,1,2,3,1,41,10,24000,1
28,21,1,2,2,0,1,4,4,1,1,2,2,2,1,0,1,6,1,0,5100,1
30,18,1,2,2,0,5,4,1,2,10,2,2,2,2,2,1,1,37,20,18500,1
29,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,30,82000,1
31,18,1,1,2,0,1,4,1,1,1,2,2,2,1,2,1,1,40,5,28000,1
31,17,1,2,2,0,1,4,1,1,1,2,2,2,1,2,1,6,0,0,0,1
23,22,5,1,2,0,4,4,1,2,0,2,2,2,1,0,1,1,42,60,60000,1
24,21,5,2,2,0,1,4,1,1,13,2,2,2,1,0,1,1,40,20,35000,1
32,13,3,2,2,0,1,4,4,1,0,2,2,2,1,2,0,6,0,0,0,0
26,20,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,10,18000,0
33,21,1,2,2,0,1,4,4,1,0,2,2,2,1,2,6,6,5,0,40000,1
33,22,1,2,2,0,4,4,1,2,0,2,2,2,1,2,4,1,40,70,45000,1
34,1,1,1,2,0,4,4,1,2,1,2,2,2,1,2,7,1,50,20,34000,1
20,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,3,0,0,5000,1
29,21,3,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,30,50000,1
29,21,1,1,2,0,5,4,4,2,0,2,2,2,1,0,1,1,40,45,21020,1
24,18,1,2,2,0,5,4,4,2,1,2,2,2,1,0,1,1,40,20,13000,1
26,17,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,6,50,0,3000,1
32,13,1,1,2,0,1,4,3,1,1,2,2,2,1,2,1,1,43,15,33000,1
32,20,5,1,2,0,1,4,2,1,2,2,2,2,1,2,5,1,40,45,41000,1
30,16,5,2,2,0,1,4,1,1,5,2,2,2,2,2,1,1,40,20,15000,1
20,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,45,20000,1
20,19,5,2,1,0,1,4,1,1,0,2,2,2,2,0,0,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,30,40,58200,0
22,20,5,1,2,0,1,4,1,1,12,2,2,2,1,0,3,2,38,0,17600,0
20,19,5,1,2,0,1,4,2,1,12,2,2,2,1,0,1,1,38,30,5500,0
19,18,5,2,2,0,1,4,1,1,13,2,2,2,9,0,1,1,30,15,2400,0
33,16,1,2,2,0,1,4,2,1,1,2,2,2,1,2,0,6,0,0,0,1
31,21,1,2,2,0,4,4,1,2,1,2,2,2,1,2,7,6,0,0,0,0
31,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,30,40000,0
30,22,1,2,2,0,1,4,1,1,1,2,2,2,1,2,3,1,40,30,52000,0
20,13,5,1,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
31,16,5,2,2,0,1,4,1,1,5,2,2,2,2,2,0,6,0,0,0,1
28,22,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,20,50000,1
27,17,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,38,5,12000,1
23,19,5,1,2,0,1,4,2,1,15,2,2,2,1,0,1,1,38,5,14000,1
24,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,15,26000,1
26,21,5,2,2,0,4,4,1,2,5,2,2,2,1,0,3,1,40,45,35000,0
25,20,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,15,30000,1
23,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
29,19,1,2,2,0,5,4,1,2,1,2,2,2,8,0,7,6,0,0,25000,1
23,21,1,2,2,0,1,4,1,1,0,2,2,2,1,0,2,1,40,20,26000,1
27,20,1,1,1,0,1,4,2,1,1,2,1,2,1,0,1,1,40,40,27000,1
26,21,5,2,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
22,20,5,2,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
20,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,6,0,0,0,1
34,18,1,1,1,0,1,4,1,1,0,2,2,1,1,2,1,1,40,15,32000,1
29,18,1,2,1,0,1,4,2,1,1,2,2,1,1,0,1,6,0,0,0,1
33,22,5,2,2,0,1,4,2,1,0,2,2,2,1,2,4,1,40,15,37000,1
31,21,1,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,40,0,104000,0
31,22,1,1,2,0,1,4,2,1,1,2,2,2,1,2,1,1,30,30,43000,0
31,22,1,2,2,0,1,4,1,1,0,2,2,2,1,2,3,6,0,0,0,1
31,21,1,1,2,0,1,4,2,1,1,2,2,2,1,2,1,1,50,20,120000,1
19,19,5,2,2,0,1,4,1,1,4,2,2,2,1,0,1,6,10,0,1200,1
31,16,1,1,2,0,1,4,1,1,0,2,2,2,1,2,4,2,40,0,38000,1
27,17,1,2,2,0,1,4,4,1,1,2,2,2,1,0,3,6,0,0,0,1
26,21,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,20,10,30780,1
33,20,1,1,2,0,1,1,1,1,0,2,2,2,1,2,5,4,50,20,45000,1
34,20,1,2,2,0,1,4,1,1,1,2,2,2,1,2,1,6,0,0,0,1
27,18,1,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,2,25000,1
22,19,1,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,20,30,4500,1
19,19,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,6,50,0,5000,0
20,19,5,1,2,0,4,4,2,2,12,2,2,2,6,0,0,6,0,0,0,0
30,23,1,2,2,0,5,4,1,2,0,2,2,2,1,2,0,6,0,0,0,1
32,16,1,1,2,0,1,4,3,1,0,2,2,2,1,2,7,1,40,6,120000,0
33,1,5,2,1,0,1,4,2,1,2,1,2,1,9,2,0,6,0,0,8800,1
32,20,4,2,2,0,4,4,1,2,0,2,2,2,1,2,1,1,40,30,30000,1
22,19,5,2,2,0,5,4,4,2,5,2,2,2,1,0,1,1,40,30,4000,1
34,16,1,2,2,0,1,4,4,1,2,2,2,2,1,2,1,1,40,30,18000,0
27,21,5,1,2,0,3,2,4,1,0,2,2,2,1,0,3,1,44,20,61000,0
31,15,5,1,2,0,3,4,4,1,5,2,2,2,1,2,1,6,40,0,14000,1
25,19,5,1,2,0,3,4,4,1,5,2,2,2,1,0,1,1,35,20,20000,1
22,16,5,2,2,0,1,4,4,1,10,2,2,2,1,0,0,6,0,0,0,0
30,18,1,2,2,0,1,4,4,1,1,2,2,2,1,2,1,6,0,0,0,1
32,18,5,1,2,0,1,4,4,1,10,2,2,2,1,2,1,1,40,40,35000,1
32,16,5,2,2,0,1,4,4,1,15,2,2,2,1,2,2,1,9,30,15000,1
31,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,70,100000,1
30,21,1,2,2,0,1,4,1,1,1,2,2,2,1,2,1,1,40,60,50000,1
29,1,5,1,2,0,5,4,1,2,2,2,2,2,1,0,6,1,40,15,35000,1
33,19,5,1,2,0,3,4,2,1,0,2,2,2,1,2,1,1,40,10,22000,0
21,16,5,1,2,0,1,4,1,1,10,2,2,2,2,0,1,3,40,0,3400,1
20,16,5,1,2,0,1,4,1,1,10,2,2,2,2,0,1,3,16,0,2100,1
25,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,45,240000,1
22,13,5,2,2,0,1,4,4,1,0,2,2,2,9,0,1,1,40,50,34000,1
24,16,5,1,2,0,1,4,4,1,13,2,2,2,8,0,1,1,40,30,40000,1
33,21,5,2,2,0,3,4,1,1,0,2,2,2,1,2,1,1,40,60,22000,1
21,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,0,6,0,0,0,1
22,20,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,18,30,7200,1
19,18,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,18,30,11100,1
27,19,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,45,17000,1
29,19,5,2,2,0,1,4,1,1,11,2,2,2,1,0,1,1,40,20,29000,1
33,14,1,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,50,10,50000,1
32,19,1,1,2,0,4,4,1,2,1,2,2,2,1,2,0,6,0,0,0,1
32,16,5,1,2,0,1,4,1,1,13,2,2,2,1,2,1,1,40,20,31000,1
24,21,1,2,2,0,3,4,1,1,2,2,2,2,1,0,1,1,40,0,9720,1
26,18,1,1,2,0,1,4,4,1,0,2,2,2,1,0,1,1,25,20,30000,1
22,19,1,2,2,0,1,4,4,1,1,2,2,2,8,0,1,1,40,20,24000,1
27,19,5,1,2,0,1,4,1,1,7,2,2,2,1,0,1,1,40,60,12000,0
25,19,5,1,2,0,4,4,1,2,2,2,2,2,2,0,1,1,40,20,20000,1
33,16,5,1,2,0,1,4,1,1,2,2,2,2,2,2,1,3,0,0,0,1
30,16,5,2,1,0,1,4,1,1,7,2,2,2,2,2,1,3,40,0,20720,1
34,16,5,2,2,0,1,4,2,1,15,2,2,2,8,2,0,6,0,0,8400,1
22,22,5,1,2,0,4,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
33,19,5,2,2,0,1,4,1,1,0,2,2,2,2,2,1,1,25,20,46900,1
23,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,9,3,0,0,0,0
23,19,5,2,2,0,1,4,4,1,13,2,2,2,1,0,1,2,10,0,800,0
30,21,5,2,1,0,1,1,4,1,0,2,2,1,2,2,5,4,60,45,60000,1
28,19,5,2,2,0,1,4,1,1,3,2,2,2,8,0,1,1,29,10,3050,0
27,19,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,3,40,0,19000,1
21,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,30,5,13400,1
22,19,5,2,2,0,1,4,1,1,13,2,2,2,8,0,1,1,20,30,8400,1
28,21,1,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,20,38000,1
34,20,1,1,2,0,5,4,1,2,1,2,2,2,2,2,1,1,40,20,30000,1
34,1,1,1,2,0,1,4,4,1,0,2,2,2,1,2,1,6,0,0,5500,0
27,20,1,2,2,0,1,4,2,1,1,2,2,2,1,0,4,1,40,15,20000,0
33,22,1,2,2,0,5,4,1,2,1,2,2,2,1,2,0,6,0,0,0,1
29,16,1,2,2,0,4,4,1,2,2,2,2,2,1,0,1,1,45,35,51000,1
32,13,1,1,2,0,1,4,4,1,9,2,2,2,1,2,1,1,40,35,39000,1
30,1,5,1,1,0,1,4,2,1,2,1,1,1,1,2,0,6,0,0,8900,1
23,19,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,20,18,20000,1
30,21,5,2,2,0,1,4,2,1,2,2,2,2,1,2,1,1,40,40,52000,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,3,30,0,350,1
31,21,5,2,2,0,1,4,1,1,15,2,2,2,1,2,1,1,45,40,48000,0
28,21,1,2,2,0,1,4,3,1,0,2,2,2,1,0,2,1,32,45,40000,1
29,21,1,1,2,0,1,4,4,1,1,2,2,2,1,0,1,1,40,150,45000,1
31,20,5,1,2,0,5,4,1,2,0,2,2,2,1,2,1,3,32,0,6500,0
22,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,30,25,7000,0
24,20,5,2,2,0,1,4,4,1,12,2,2,2,1,0,1,1,12,45,13000,0
20,19,5,1,2,0,4,4,1,2,2,2,2,2,1,0,7,1,26,15,1500,1
26,21,1,1,2,0,1,4,2,1,0,2,2,2,1,0,7,1,65,10,150000,1
24,21,1,2,2,0,1,4,2,1,1,2,2,2,1,0,3,1,40,60,45000,1
23,19,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,50,30,38000,0
26,19,5,1,2,0,4,4,1,2,12,2,2,2,8,0,1,1,55,30,30000,0
24,19,5,2,2,0,4,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
24,21,5,2,2,0,4,4,4,2,2,2,2,2,1,0,9,3,0,0,0,1
26,20,5,1,2,0,1,4,2,1,2,2,2,2,1,0,3,1,40,40,25000,1
34,22,1,2,2,0,1,4,1,1,0,2,2,2,1,2,5,1,40,30,73000,0
34,19,1,1,2,0,1,4,2,1,1,2,2,2,1,2,3,1,40,50,44000,0
22,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
32,16,5,1,2,0,5,4,1,2,10,2,2,2,9,2,1,1,30,10,20000,1
32,21,5,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,30,20,11000,1
32,21,1,2,2,0,5,4,1,2,1,2,2,2,6,2,0,6,0,0,0,1
21,16,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,6,0,0,100,1
24,19,5,1,2,0,1,4,4,1,10,2,2,2,2,0,1,1,40,25,8600,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,2,0,2,6,20,0,890,1
29,15,1,2,1,0,5,4,4,2,1,2,1,2,1,0,0,6,0,0,0,0
23,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,2,1,36,90,45000,0
20,16,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,6,0,0,0,1
29,21,5,2,2,0,1,4,1,1,3,2,2,2,2,0,1,1,35,20,9700,1
27,19,5,1,2,0,1,4,1,1,10,2,2,2,2,0,1,1,40,60,35000,1
19,16,5,2,2,0,4,4,1,2,15,2,2,2,2,0,0,6,0,0,67860,1
19,16,5,2,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
22,16,4,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,20,40,6800,1
24,21,5,2,1,0,1,4,4,1,2,1,2,2,1,0,1,1,40,15,32000,1
19,16,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,1,20,40,11800,1
29,21,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,35,10,27000,0
29,18,5,1,2,0,1,4,2,1,2,2,2,2,1,0,7,1,35,0,36000,0
31,19,3,1,2,0,1,2,2,1,0,2,2,2,1,2,3,1,40,45,27000,1
31,20,3,1,2,0,1,2,1,1,12,2,2,2,1,2,1,1,40,45,35000,1
28,19,3,2,1,0,1,4,2,1,13,1,2,2,1,0,1,1,40,25,26000,0
30,22,5,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,60,10,43000,0
34,22,1,2,2,0,1,4,2,1,0,2,2,2,1,2,3,1,37,15,53300,0
31,21,1,2,2,0,1,4,2,1,0,2,2,2,1,2,2,1,40,10,42500,1
26,21,1,1,2,0,1,4,4,1,1,2,2,2,1,0,2,1,60,10,33300,1
26,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,23,30,3700,1
28,19,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,6,1,0,1600,1
28,21,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,45,35,14000,1
27,20,1,2,2,0,4,4,1,2,2,2,2,2,1,0,0,6,0,0,0,1
20,16,5,2,2,0,5,4,1,2,2,2,2,2,1,0,1,1,35,30,11400,1
28,17,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,15,30000,0
23,15,5,2,2,0,1,4,4,1,2,2,2,2,1,0,2,1,40,85,21600,0
26,19,5,1,2,0,1,4,1,1,0,2,2,2,1,0,2,1,40,30,70000,1
26,20,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,15,28000,1
30,20,1,2,2,0,1,4,2,1,0,2,2,2,1,2,8,6,0,0,0,1
31,21,1,1,2,0,1,4,2,1,1,2,2,2,1,2,7,1,60,5,33000,1
22,20,5,1,2,0,1,4,1,1,0,2,2,2,1,0,0,6,0,0,6500,1
22,20,5,2,2,0,1,4,1,1,13,2,2,2,1,0,0,6,0,0,0,1
27,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,6,0,0,0,1
24,18,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,10,35000,1
22,16,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,25,25000,1
28,10,5,1,2,0,1,4,4,1,2,2,2,2,1,0,0,6,0,0,9000,1
24,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,3,30,0,2500,1
21,15,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,1,30,45,12000,1
21,19,5,1,2,0,1,4,4,1,15,2,2,2,1,0,1,1,30,60,14000,1
22,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,35,35,35000,1
32,20,5,1,2,0,1,2,1,1,2,2,2,2,1,2,1,1,55,15,17000,1
26,19,5,1,2,0,1,4,2,1,2,2,2,2,1,0,3,1,40,90,28200,1
28,22,1,2,2,0,1,4,2,1,0,2,2,2,1,0,4,1,37,12,25000,1
30,22,1,1,2,0,1,4,2,1,1,2,2,2,1,2,1,1,40,15,55000,1
19,16,5,1,1,0,1,4,1,1,4,2,2,1,2,0,1,3,25,0,2000,1
24,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,6,1,15,45,11000,1
22,18,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,20,28100,1
31,19,5,2,1,0,1,4,2,1,12,2,2,1,1,2,1,6,16,0,9810,0
31,20,5,1,2,0,1,4,4,1,2,2,2,2,1,2,1,3,45,0,57000,1
22,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,2,1,20,30,6900,1
25,16,3,2,2,0,4,4,1,2,0,2,2,2,6,0,1,1,30,30,56000,0
34,18,3,2,1,0,1,4,1,1,0,2,2,2,2,2,1,1,35,10,16800,1
20,16,5,2,2,0,1,4,1,1,7,2,2,2,2,0,1,1,25,10,16800,1
29,16,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,35,6400,0
32,21,1,2,2,0,1,4,2,1,1,2,2,2,1,2,1,1,45,30,80020,1
23,18,5,1,2,0,1,4,1,1,0,2,2,2,2,0,4,1,30,10,38400,0
21,14,5,2,2,0,1,4,1,1,15,2,2,2,1,0,0,6,0,0,0,0
27,20,1,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,30,20,12000,1
27,20,1,2,2,0,1,4,2,1,1,2,2,2,1,0,1,1,30,15,13000,1
19,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,36,25,15000,1
23,21,5,1,2,0,1,4,2,1,2,2,2,2,1,0,2,1,18,5,5270,1
28,20,5,2,1,0,1,4,1,1,0,2,1,2,1,0,1,1,60,30,15000,0
23,18,1,2,2,0,3,4,4,1,0,2,2,2,1,0,1,1,25,20,18000,0
29,19,1,1,2,0,1,2,1,1,1,2,2,2,9,0,1,1,30,15,30000,0
30,21,1,1,2,0,4,4,1,2,0,2,2,2,1,2,1,1,40,15,7000,1
27,20,1,2,2,0,4,4,1,2,1,2,2,2,1,0,1,1,25,15,15000,1
32,19,5,2,2,0,1,4,4,1,0,2,2,2,1,2,6,1,25,15,15200,1
20,16,5,2,2,0,1,4,1,1,7,2,2,2,1,0,0,6,0,0,0,1
31,24,5,1,2,0,1,4,2,1,0,2,2,2,1,2,2,1,40,60,120300,1
31,24,5,2,2,0,1,4,2,1,13,2,2,2,1,2,2,1,55,30,77000,1
31,16,5,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,23,58000,0
34,18,5,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,50,60,60000,1
30,18,5,2,2,0,1,4,2,1,13,2,2,2,9,2,0,6,0,0,0,1
22,17,5,2,2,0,1,4,1,1,4,2,2,2,1,0,1,3,30,0,7000,1
28,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,15,28000,0
23,16,5,2,2,0,1,4,4,1,4,2,2,2,1,0,1,1,40,10,25000,0
24,16,1,1,2,0,1,4,4,1,9,2,2,2,2,0,1,1,40,17,25000,0
22,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,15,7800,1
33,15,5,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,10,75000,1
25,21,5,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,5,35000,1
25,19,5,2,2,0,1,4,1,1,13,2,2,2,1,0,1,1,30,5,30000,1
25,20,1,2,2,0,1,4,2,1,0,2,2,2,1,0,6,1,55,0,27000,1
30,21,5,2,2,0,1,4,1,1,0,2,2,2,2,2,1,1,40,20,55000,1
29,17,5,1,2,0,1,4,2,1,0,2,2,2,9,0,1,1,40,20,3500,1
26,16,5,2,2,0,1,4,2,1,5,2,2,2,9,0,1,1,40,60,16000,1
20,21,5,1,2,0,1,4,2,1,5,2,2,2,9,0,1,1,40,20,20000,1
34,21,1,1,2,0,1,4,4,1,1,2,2,2,1,2,1,1,40,20,90000,1
20,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,10,30,3000,1
28,20,5,1,2,0,1,4,4,1,0,2,2,2,9,0,1,1,40,25,35000,1
23,20,5,2,2,0,1,4,4,1,13,2,2,2,1,0,2,1,37,15,30000,1
30,21,5,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,30,50100,1
28,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,20,36000,0
23,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,3,1,48,20,32000,0
33,21,1,2,2,0,1,2,1,1,0,2,2,2,2,2,1,1,40,30,9800,0
27,14,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,6,30,0,15400,0
33,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,7,1,60,10,205000,1
33,21,1,2,2,0,1,4,1,1,1,2,2,2,1,2,1,1,4,10,8000,1
28,14,5,2,2,0,1,4,4,1,2,2,2,2,2,0,2,1,8,20,3650,1
29,16,5,2,1,0,1,4,2,1,0,2,2,1,1,0,0,6,0,0,13300,1
19,19,5,1,2,0,1,4,1,1,10,2,2,2,2,0,9,3,0,0,0,1
29,16,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,50,15,5200,1
23,19,5,1,2,0,1,4,1,1,15,2,2,2,1,0,1,1,40,45,900,0
19,18,5,2,2,0,1,4,4,1,2,2,2,2,1,0,0,6,0,0,0,0
32,24,1,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,60,30,125000,1
30,21,1,1,2,0,1,4,4,1,1,2,2,2,1,2,1,1,50,20,604000,1
22,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,15,26200,1
20,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,16,15000,1
34,19,1,2,2,0,5,4,1,2,1,2,2,2,1,2,1,1,25,35,10000,1
25,23,5,2,2,0,1,4,1,1,0,2,2,2,1,0,4,1,45,30,19000,1
25,21,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,50,20,73000,1
24,21,5,2,2,0,1,4,1,1,0,2,2,2,1,0,3,1,40,30,31000,1
25,21,5,2,2,0,1,4,1,1,12,2,2,2,1,0,3,1,40,30,30000,1
29,19,1,2,2,0,1,4,3,1,0,2,2,2,1,0,1,1,40,15,33000,1
30,16,1,1,2,0,1,4,3,1,1,2,2,2,1,2,1,1,40,80,23000,1
22,21,5,1,2,0,1,4,1,1,2,2,2,2,6,0,1,1,30,45,16000,1
33,21,1,2,2,0,3,4,4,1,2,2,2,2,1,2,1,1,40,30,37050,1
24,21,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,39,15,30000,1
20,16,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,6,0,0,0,0
23,15,1,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,20,40000,1
27,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,3,50,0,4000,1
29,16,5,2,2,0,1,4,4,1,15,2,2,2,1,0,1,3,40,0,3000,1
22,19,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,22,25,14400,1
24,21,5,2,2,0,1,4,2,1,2,2,2,2,1,0,2,1,30,35,15000,1
22,19,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,25,40,2000,1
30,16,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,6,0,0,0,1
30,16,1,2,2,0,1,4,4,1,1,2,2,2,1,2,1,1,40,9,22000,1
25,12,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,0
19,16,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,35,15,2000,0
21,16,1,2,2,0,1,2,2,1,0,2,2,2,1,0,5,1,52,3,50000,1
27,20,5,1,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,20,28000,0
22,21,5,2,2,0,1,4,2,1,12,2,2,2,1,0,1,1,26,5,19000,0
23,19,5,2,1,0,1,4,1,1,13,2,1,2,1,0,1,1,32,5,24000,0
34,18,1,2,2,0,5,4,2,2,1,2,2,2,1,2,1,1,35,25,26000,0
